mass0,mass0_5,mass1_0,mass1_5,mass2,time_minutes
0.362507164,0.4987306,1.20625937,1.481788874,1.750826597,2.1375
0.358757854,0.499881864,1.204347491,1.47165513,1.747760057,2.139
0.353047371,0.501862228,1.201699376,1.46106267,1.756183863,2.1405
0.359832227,0.50622195,1.202778459,1.451167703,1.753689051,2.142
0.35985142,0.509391963,1.198896885,1.444179296,1.755746365,2.1435
0.357169151,0.507507682,1.195073128,1.436473966,1.760543585,2.145
0.351213455,0.507584572,1.193619728,1.431378126,1.765643597,2.1465
0.352936655,0.505976677,1.191152811,1.426062465,1.766061783,2.148
0.353201151,0.500626802,1.191094995,1.426224232,1.765792847,2.1495
0.352468073,0.491078198,1.189822793,1.418241382,1.772654533,2.151
0.35117501,0.489612162,1.187116861,1.417208195,1.774339318,2.1525
0.347560227,0.489811629,1.179172516,1.4152385,1.777966022,2.154
0.340936422,0.487336159,1.177460909,1.412131548,1.781611919,2.1555
0.342878342,0.483356208,1.176944375,1.415955424,1.783154845,2.157
0.351996809,0.484783828,1.18218255,1.427503705,1.781489253,2.1585
0.355243742,0.488905609,1.183616519,1.434472919,1.778062105,2.16
0.353647768,0.49078989,1.182679892,1.440667272,1.783289433,2.1615
0.359209061,0.490628839,1.180232167,1.440828919,1.786601305,2.163
0.358365327,0.488134146,1.179954529,1.442682862,1.785572767,2.1645
0.359470814,0.48225072,1.183099985,1.44766283,1.790208817,2.166
0.35673821,0.4782058,1.188816309,1.449936986,1.791283131,2.1675
0.345413357,0.47731173,1.192898273,1.451733112,1.789122462,2.169
0.340654612,0.478597462,1.197219372,1.451378226,1.783849478,2.1705
0.342699945,0.481072962,1.197697282,1.446444035,1.781830668,2.172
0.347040474,0.48180598,1.200784802,1.451566696,1.778319359,2.1735
0.345812351,0.482442915,1.205325484,1.45718646,1.777444363,2.175
0.348667562,0.483632594,1.206100345,1.458226919,1.776692152,2.1765
0.358120084,0.490210623,1.208509445,1.454248667,1.782356739,2.178
0.361290157,0.488011539,1.209685087,1.445271254,1.786002755,2.1795
0.365373492,0.485117853,1.213231206,1.443740845,1.775483131,2.181
0.37232399,0.485117853,1.214387655,1.447171211,1.769304276,2.1825
0.369737834,0.483490735,1.214865446,1.44743681,1.765266657,2.184
0.365209699,0.478758574,1.210266829,1.441049457,1.766417861,2.1855
0.358136594,0.478559047,1.208335757,1.440197468,1.770205617,2.187
0.360239565,0.478758574,1.207160115,1.437672496,1.764759541,2.1885
0.361809045,0.477073789,1.205306172,1.437814832,1.760008097,2.19
0.364825338,0.477825999,1.203872204,1.431666613,1.763017178,2.1915
0.362284929,0.482128084,1.200029254,1.430136204,1.760952592,2.193
0.369177759,0.483678341,1.196922541,1.4381845,1.754881501,2.1945
0.379305631,0.482154608,1.191664815,1.442925453,1.752244949,2.196
0.381504714,0.480354548,1.189953327,1.438804865,1.750245452,2.1975
0.38064909,0.47782141,1.193796277,1.439005256,1.751608133,2.199
0.380449563,0.475622326,1.194016099,1.442770958,1.751627207,2.2005
0.378661364,0.472702146,1.189675808,1.443985343,1.751151323,2.202
0.376358896,0.473350942,1.189359546,1.441356421,1.753941655,2.2035
0.371542513,0.469724238,1.187486291,1.442073464,1.749582052,2.205
0.367555231,0.466155231,1.188681245,1.446594834,1.747440577,2.2065
0.366461664,0.465717793,1.189101219,1.446317315,1.743080854,2.208
0.364815295,0.468868613,1.189760327,1.44125998,1.73794961,2.2095
0.365072459,0.471029252,1.193106055,1.438870072,1.735949993,2.211
0.363548756,0.470553368,1.191930413,1.441479564,1.731436491,2.2125
0.362101912,0.468077928,1.182351708,1.445226073,1.731693745,2.214
0.358970284,0.469106555,1.173910141,1.452576756,1.733539462,2.2155
0.35205093,0.470810533,1.174368739,1.457337141,1.736329794,2.217
0.344064474,0.472706705,1.175085664,1.463828206,1.731436491,2.2185
0.341627479,0.47222352,1.176720023,1.466915727,1.730891109,2.22
0.339885026,0.473444343,1.174549937,1.463789582,1.734705448,2.2215
0.337570637,0.473720729,1.172857761,1.459171772,1.738853693,2.223
0.339416444,0.474453747,1.17620337,1.461465001,1.745412588,2.2245
0.341937661,0.480774641,1.175686836,1.462544084,1.745669723,2.226
0.343764305,0.48780933,1.173077345,1.453786254,1.741862774,2.2275
0.346677184,0.492606491,1.175066471,1.448890805,1.738043785,2.229
0.343307644,0.494233608,1.178011537,1.454568624,1.731968164,2.2305
0.341995329,0.495642006,1.18420577,1.455427885,1.72812283,2.232
0.343526363,0.496754825,1.180601597,1.458160639,1.728065014,2.2335
0.336768031,0.497963727,1.180123687,1.456313968,1.738012671,2.235
0.336633503,0.498079032,1.176777959,1.454706311,1.744944096,2.2365
0.343360692,0.502734363,1.173890829,1.455708265,1.747811198,2.238
0.350345045,0.50383985,1.173632503,1.451491117,1.747316122,2.2395
0.352801293,0.507163644,1.177914977,1.444864869,1.740139484,2.241
0.357759506,0.507202089,1.181538463,1.438496709,1.739913464,2.2425
0.361148298,0.508430243,1.177217245,1.430694938,1.741360307,2.244
0.36393857,0.504649758,1.16811657,1.431334734,1.745386124,2.2455
0.369668245,0.504000902,1.160727501,1.434344888,1.748652101,2.247
0.371667862,0.503866374,1.163614511,1.437193394,1.747178793,2.2485
0.362027764,0.50713253,1.168213248,1.431506157,1.74213624,2.25
0.354156613,0.507067561,1.159829378,1.431025863,1.7326262,2.2515
0.354271948,0.500804365,1.152679205,1.433415771,1.724666357,2.253
0.352368474,0.498251975,1.151064277,1.431045055,1.722609043,2.2545
0.351121098,0.497898757,1.155385137,1.42455399,1.721135736,2.256
0.350883156,0.496785939,1.154429197,1.424534559,1.721822977,2.2575
0.349796891,0.494759828,1.152278423,1.4250319,1.724286556,2.259
0.348092914,0.497292936,1.1486938,1.421266079,1.717689276,2.2605
0.351565868,0.499806851,1.141859651,1.418514132,1.710988522,2.262
0.355687648,0.499864519,1.143370867,1.419605136,1.708236814,2.2635
0.359802157,0.497761488,1.144326687,1.422388434,1.708835244,2.265
0.36065048,0.502996087,1.145302057,1.419655681,1.709722042,2.2665
0.359318942,0.504346848,1.141755939,1.416025043,1.712358594,2.268
0.361138284,0.507555366,1.143964529,1.418369055,1.709902287,2.2695
0.364450157,0.511201262,1.15187037,1.410895228,1.705009103,2.271
0.373510957,0.516486228,1.154996395,1.403899431,1.697813272,2.2725
0.373491764,0.51763016,1.155054331,1.398873329,1.691787958,2.274
0.370360136,0.518992782,1.153200388,1.403167725,1.690502286,2.2755
0.377613544,0.516337037,1.15081048,1.409192801,1.69645071,2.277
0.380706728,0.515327692,1.156345844,1.408048511,1.701942444,2.2785
0.372739494,0.517308056,1.163973927,1.40236342,1.706989527,2.28
0.370598078,0.519165754,1.167119384,1.398312807,1.717355251,2.2815
0.369362652,0.518920541,1.159271479,1.394739985,1.726435304,2.283
0.373265713,0.516387403,1.153115869,1.395010114,1.728968382,2.2845
0.379766881,0.51561594,1.153929353,1.391637683,1.725392103,2.286
0.380004823,0.513750911,1.159664989,1.394517541,1.726266861,2.2875
0.376036763,0.512722254,1.160401225,1.391384125,1.726331949,2.289
0.370782942,0.512188733,1.156635284,1.383470893,1.726826906,2.2905
0.370525777,0.508780718,1.156674027,1.375060558,1.731263518,2.292
0.370307088,0.505134821,1.158165812,1.369279146,1.734594703,2.2935
0.377921045,0.501289427,1.157965422,1.371384025,1.737603664,2.295
0.376493424,0.493065029,1.150614738,1.376556993,1.733758211,2.2965
0.370706081,0.489296466,1.140338421,1.385915995,1.730787754,2.298
0.365137458,0.486364365,1.13745141,1.385257006,1.737726212,2.2995
0.366661131,0.487020493,1.137231708,1.384655833,1.743417501,2.301
0.373972237,0.487695873,1.131974101,1.37712431,1.747121096,2.3025
0.378331929,0.48684755,1.130042911,1.371407986,1.741249561,2.304
0.382035524,0.483220845,1.125760555,1.374850154,1.737262249,2.3055
0.387185961,0.480944872,1.121516824,1.378531456,1.736805677,2.307
0.39025259,0.478173822,1.122511148,1.383827686,1.735846639,2.3085
0.396078408,0.477678746,1.132128596,1.383885622,1.730965257,2.31
0.399209976,0.477118671,1.142204404,1.376496434,1.726812363,2.3115
0.397087783,0.477967024,1.13937521,1.367415071,1.730189204,2.313
0.396366656,0.477176309,1.13774097,1.369288325,1.732902646,2.3145
0.401317567,0.473607272,1.144929767,1.371897936,1.73967278,2.316
0.404706359,0.47164613,1.148055792,1.372653484,1.742862105,2.3175
0.399015099,0.472816616,1.150283933,1.374106526,1.745433569,2.319
0.396397769,0.4720186,1.150761962,1.369326949,1.743626118,2.3205
0.392049968,0.470249653,1.156019568,1.359748244,1.737144351,2.322
0.388557792,0.468944669,1.158609748,1.352617383,1.741427183,2.3235
0.390737653,0.467363268,1.162252426,1.345286131,1.746082544,2.325
0.394126415,0.464469612,1.162290931,1.342237234,1.743998766,2.3265
0.393374175,0.461479843,1.16854322,1.344627142,1.739953756,2.328
0.389329255,0.460965514,1.174078345,1.344110608,1.73428905,2.3295
0.382486761,0.463241488,1.175073028,1.343671203,1.733801365,2.331
0.380107403,0.466449976,1.175130844,1.337179899,1.732289433,2.3325
0.380840421,0.464642584,1.171287894,1.334751487,1.726540565,2.334
0.381554216,0.460121751,1.167884231,1.336482286,1.718381166,2.3355
0.383779854,0.459008962,1.167128563,1.338930011,1.721416712,2.337
0.382313788,0.460436583,1.162290931,1.339226842,1.724464059,2.3385
0.38165763,0.459073961,1.164345384,1.346550822,1.720315695,2.34
0.379638821,0.461652786,1.162614465,1.345510364,1.720906973,2.3415
0.374707133,0.465003133,1.161639333,1.343733668,1.712740302,2.343
0.371080428,0.465517431,1.164048433,1.339308739,1.703679323,2.3445
0.369157702,0.465471685,1.16094172,1.337054014,1.693236828,2.346
0.36659807,0.466423422,1.155186772,1.342169166,1.691429377,2.3475
0.366862506,0.468706727,1.15034914,1.350907803,1.695370913,2.349
0.367860019,0.474789679,1.153456092,1.349150419,1.69819963,2.3505
0.368508875,0.478512436,1.152997375,1.349543691,1.698314905,2.352
0.366720676,0.481187433,1.14957428,1.357164621,1.697877407,2.3535
0.367472917,0.483501822,1.14553082,1.359049797,1.701239586,2.355
0.370328158,0.482884079,1.139117002,1.361948729,1.69566381,2.3565
0.376913488,0.479656398,1.139452457,1.359035134,1.693245888,2.358
0.382643223,0.475077927,1.147396803,1.361475587,1.691864014,2.3595
0.389163613,0.474287271,1.152712345,1.364193559,1.692662001,2.361
0.393227726,0.476171553,1.151833653,1.3633461,1.697516799,2.3625
0.387214363,0.4770464,1.143746853,1.362278819,1.698011875,2.364
0.387168616,0.478178442,1.143068433,1.366927981,1.696449757,2.3655
0.388139546,0.480370194,1.148700237,1.358710647,1.691833019,2.367
0.394023031,0.479848593,1.151225209,1.35192728,1.6878649,2.3685
0.399668515,0.47944957,1.150068879,1.351873994,1.695118308,2.37
0.395784676,0.480677724,1.151780367,1.358550787,1.705027342,2.3715
0.394698381,0.482465893,1.152219653,1.359711766,1.713006616,2.373
0.396678746,0.481990039,1.157535195,1.362306476,1.714472651,2.3745
0.403552413,0.482247174,1.16027987,1.363926172,1.710370064,2.376
0.407827914,0.482761502,1.160873652,1.37026751,1.705688238,2.3775
0.405962884,0.484999001,1.161629319,1.37374115,1.699360013,2.379
0.410264969,0.488207459,1.165988803,1.37317121,1.701378822,2.3805
0.412302971,0.487339914,1.171562672,1.371884346,1.700999022,2.382
0.413331598,0.48926264,1.179190874,1.366974235,1.704580069,2.3835
0.409877867,0.488483846,1.180166006,1.373257637,1.707228422,2.385
0.409375459,0.494624466,1.179946423,1.37801075,1.715825319,2.3865
0.408063143,0.49989748,1.176180601,1.375536323,1.720987558,2.388
0.406854272,0.501305878,1.172977328,1.377602577,1.716183186,2.3895
0.408623219,0.501048744,1.178273559,1.384448528,1.711616516,2.391
0.410848826,0.499164462,1.182155132,1.396293879,1.713570356,2.3925
0.417073607,0.499087632,1.178312063,1.403598428,1.716238022,2.394
0.417054415,0.503029108,1.180921674,1.405845761,1.717915535,2.3955
0.416540086,0.506256819,1.18261385,1.402874231,1.712738514,2.397
0.424488097,0.507227778,1.178809404,1.399902582,1.70492506,2.3985
0.43035233,0.506475568,1.181237817,1.405056238,1.701413631,2.4
0.429734617,0.508835673,1.184861302,1.40903461,1.704699039,2.4015
0.420063376,0.50663662,1.182710409,1.413051128,1.710563183,2.403
0.417177051,0.502238452,1.177930713,1.414200187,1.706717968,2.4045
0.423209637,0.498630941,1.178666949,1.415148735,1.705489755,2.406
0.419068605,0.493660808,1.175359726,1.412254333,1.697657108,2.4075
0.417583346,0.491718888,1.17078042,1.411090612,1.692184448,2.409
0.412233412,0.4902336,1.168610215,1.415145993,1.691386461,2.4105
0.411507726,0.49045229,1.167357445,1.412768245,1.690646172,2.412
0.404158205,0.49052918,1.161841631,1.40686357,1.685945034,2.4135
0.399522096,0.492843628,1.17020607,1.409142137,1.680871606,2.415
0.399579763,0.497157574,1.183188319,1.407816648,1.685404301,2.4165
0.401399076,0.49848178,1.186792374,1.400678396,1.686130047,2.418
0.403694212,0.501272082,1.184363842,1.396427274,1.683942795,2.4195
0.396536946,0.503785968,1.183465838,1.391420484,1.688225627,2.421
0.395224631,0.502442539,1.176832318,1.391794801,1.689557076,2.4225
0.395301491,0.497671902,1.171574593,1.397445798,1.688033462,2.424
0.399814963,0.492855489,1.174901128,1.398517489,1.692688704,2.4255
0.399968743,0.493074238,1.169184804,1.393653274,1.699009657,2.427
0.400425375,0.49398756,1.166058779,1.390242219,1.696173668,2.4285
0.40016821,0.49937588,1.171277642,1.392050266,1.692643046,2.43
0.403653085,0.504384458,1.178150415,1.39238584,1.691530228,2.4315
0.404597521,0.506107688,1.183350086,1.387683392,1.695594311,2.433
0.40496999,0.506737292,1.187393546,1.389872789,1.697336793,2.4345
0.398944676,0.509051681,1.185003638,1.398017526,1.698810101,2.436
0.398879737,0.511507928,1.183550358,1.405167699,1.700624943,2.4375
0.392294407,0.515610516,1.187374234,1.406343341,1.702136636,2.439
0.393779665,0.515771568,1.193969131,1.407040954,1.705563903,2.4405
0.391734302,0.512363613,1.192438722,1.409430861,1.707306385,2.442
0.393998384,0.504338682,1.186090112,1.409573197,1.704258919,2.4435
0.39778614,0.502795756,1.185257316,1.417899132,1.708522558,2.445
0.39298898,0.501176,1.185180187,1.416387916,1.708664417,2.4465
0.39126575,0.500841975,1.179548383,1.416568995,1.707532406,2.448
0.392861754,0.496816218,1.178735018,1.423002362,1.709551096,2.4495
0.391357243,0.495503962,1.177185178,1.428259969,1.718700647,2.451
0.379679143,0.498988807,1.168504715,1.43539083,1.724507332,2.4525
0.374137044,0.500293791,1.162433386,1.438162208,1.723079681,2.454
0.378008962,0.500293791,1.161878347,1.437845826,1.722411633,2.4555
0.380027801,0.49803704,1.163015366,1.42701447,1.719222426,2.457
0.375127196,0.498616338,1.165566921,1.426000595,1.723267317,2.4585
0.374259681,0.501356244,1.163041949,1.429546714,1.720573187,2.46
0.381378531,0.500193119,1.162209153,1.428074241,1.71968627,2.4615
0.383159399,0.498193502,1.170018315,1.420685172,1.717602491,2.463
0.380522877,0.49645108,1.173028708,1.414749146,1.717491865,2.4645
0.385320067,0.497145653,1.17776978,1.413353801,1.7185781,2.466
0.383938193,0.497821033,1.180379272,1.417158246,1.722204924,2.4675
0.387192428,0.497962892,1.178887486,1.416441321,1.720873356,2.469
0.383282036,0.502579808,1.180302024,1.410007954,1.719020128,2.4705
0.376293093,0.504817307,1.173591137,1.403154731,1.714814186,2.472
0.381405056,0.508444011,1.173591137,1.408489585,1.711740255,2.4735
0.384349078,0.507338524,1.17092371,1.41738987,1.709245443,2.475
0.388682306,0.514714539,1.167042136,1.418442249,1.702847719,2.4765
0.38826409,0.516476154,1.166325212,1.415270329,1.689273477,2.478
0.389376879,0.514952481,1.168695807,1.409927964,1.676585913,2.4795
0.395736217,0.511744022,1.176582098,1.413667321,1.662696838,2.481
0.394661814,0.51187855,1.182298422,1.420732856,1.654986858,2.4825
0.394880563,0.512135684,1.183751702,1.431402564,1.658298731,2.484
0.397002757,0.50678575,1.180883884,1.434185863,1.658498287,2.4855
0.394423902,0.505177855,1.177299142,1.438622713,1.663115025,2.487
0.394681036,0.510328293,1.174431324,1.436807275,1.669198036,2.4885
0.399305254,0.511698246,1.173456192,1.439991236,1.671815395,2.49
0.403891027,0.513620973,1.173197746,1.444428086,1.667693615,2.4915
0.408791572,0.511640608,1.166945577,1.444104552,1.663468361,2.493
0.40787828,0.509737134,1.160712719,1.448101997,1.654311419,2.4945
0.407087594,0.508328676,1.156229973,1.448495507,1.65507102,2.496
0.4075827,0.507814407,1.16389668,1.45247376,1.657971978,2.4975
0.40630883,0.504882276,1.172519445,1.45902276,1.658904552,2.499
0.402206242,0.500522494,1.172777772,1.460611105,1.661759734,2.5005
0.399377555,0.501447737,1.174728155,1.453834891,1.658229113,2.502
0.400927782,0.499325544,1.177654028,1.448893428,1.659848928,2.5035
0.409332424,0.499287099,1.18603766,1.453808308,1.672214389,2.505
0.410322636,0.500914216,1.193962693,1.459401488,1.682150006,2.5065
0.406554073,0.503685236,1.192089438,1.459459424,1.69093442,2.508
0.406393021,0.501743317,1.190474391,1.459517241,1.695455313,2.5095
0.407440841,0.499621153,1.183324337,1.456468344,1.697255373,2.511
0.408906937,0.502810359,1.182225943,1.457520843,1.698521852,2.5125
0.414893746,0.504038513,1.183498025,1.459567785,1.697988391,2.514
0.410675883,0.502610922,1.185984373,1.467130899,1.690658092,2.5155
0.401756912,0.500745833,1.184589028,1.473899364,1.689475775,2.517
0.396084845,0.497929037,1.182237864,1.479215145,1.686788797,2.5185
0.385853589,0.496520638,1.185641408,1.489549279,1.689889312,2.52
0.386920631,0.497349739,1.188786864,1.489329576,1.697541714,2.5215
0.390766084,0.499406993,1.195717573,1.491777301,1.702776313,2.523
0.387615234,0.498911917,1.189484715,1.494444728,1.708924294,2.5245
0.388482809,0.49877739,1.183232427,1.492332458,1.709702969,2.526
0.386894107,0.499967039,1.183212996,1.494063258,1.707234859,2.5275
0.389999211,0.501156747,1.183413386,1.499120593,1.705833793,2.529
0.393702775,0.499909401,1.187256575,1.500812769,1.701661706,2.5305
0.380861491,0.501375496,1.181482196,1.50294435,1.689664125,2.532
0.379917085,0.503889382,1.178097963,1.503164053,1.684590578,2.5335
0.378734708,0.505631804,1.179971218,1.50178802,1.681278706,2.535
0.379056811,0.507316589,1.173499346,1.495574474,1.682192087,2.5365
0.379282862,0.509811223,1.175669551,1.492429018,1.680610657,2.538
0.373894513,0.508736908,1.172801614,1.496214151,1.682218552,2.5395
