t,Mass0,Mass0_5,Mass1_0,Mass1_5,Mass2_0,Minutes
3411,-0.009359607,0.497783273,0.978078842,1.506404042,1.999753714,5.115
3412,-0.009605912,0.498275876,0.977093637,1.507389188,1.999261141,5.1165
3413,-0.010098523,0.498768479,0.977339923,1.508374453,1.99802959,5.118
3414,-0.010837439,0.498768479,0.978325129,1.509359598,1.99802959,5.1195
3415,-0.011576355,0.497536957,0.977093637,1.509359598,1.999014854,5.121
3416,-0.012315271,0.498275876,0.976108432,1.509113312,1.999014854,5.1225
3417,-0.01182266,0.497290641,0.976601005,1.510344863,1.998768568,5.124
3418,-0.01182266,0.497044355,0.976108432,1.510098577,1.997783303,5.1255
3419,-0.011083744,0.497290641,0.976108432,1.50985229,1.997044444,5.127
3420,-0.011576355,0.497290641,0.976108432,1.509359598,1.997044444,5.1285
3421,-0.012068965,0.495073915,0.976601005,1.509359598,1.996798038,5.13
3422,-0.012561576,0.494334996,0.977832556,1.509359598,1.996059179,5.1315
3423,-0.012807882,0.493349761,0.978325129,1.509359598,1.995320201,5.133
3424,-0.012807882,0.493349761,0.978325129,1.50985229,1.995812893,5.1345
3425,-0.013793103,0.493842393,0.978817761,1.510344863,1.995812893,5.136
3426,-0.01453202,0.495566517,0.97955668,1.510591149,1.995812893,5.1375
3427,-0.01453202,0.495812833,0.979310393,1.511083841,1.995566607,5.139
3428,-0.013300493,0.496551752,0.979310393,1.50985229,1.996059179,5.1405
3429,-0.012068965,0.496798038,0.978817761,1.508867025,1.996305466,5.142
3430,-0.011330049,0.499261111,0.978078842,1.507142901,1.997044444,5.1435
3431,-0.011330049,0.500985265,0.977339923,1.506157637,1.997537017,5.145
3432,-0.010591133,0.502463043,0.978078842,1.50591135,1.99729073,5.1465
3433,-0.010591133,0.502955675,0.980049312,1.506896615,1.997044444,5.148
3434,-0.010837439,0.504187226,0.98152715,1.507635474,1.99729073,5.1495
3435,-0.012315271,0.505418718,0.98152715,1.507389188,1.997537017,5.151
3436,-0.014285714,0.506896555,0.98152715,1.507881761,1.997537017,5.1525
3437,-0.016009852,0.507389188,0.981280804,1.508128166,1.99729073,5.154
3438,-0.016748769,0.508867025,0.981034517,1.508128166,1.995812893,5.1555
3439,-0.017241379,0.510344863,0.98152715,1.508620739,1.996059179,5.157
3440,-0.017487686,0.512315273,0.980295599,1.509359598,1.996798038,5.1585
3441,-0.017241379,0.513054192,0.97955668,1.509113312,1.997537017,5.16
3442,-0.017241379,0.513054192,0.978817761,1.508867025,1.996798038,5.1615
3443,-0.016995074,0.512068987,0.978325129,1.508128166,1.996305466,5.163
3444,-0.016748769,0.510098517,0.978325129,1.506896615,1.995812893,5.1645
3445,-0.016748769,0.508620679,0.978078842,1.505172491,1.996551752,5.166
3446,-0.017487686,0.506403983,0.978078842,1.506157637,1.996551752,5.1675
3447,-0.018472906,0.506650269,0.978571475,1.506157637,1.996305466,5.169
3448,-0.018965518,0.504679799,0.980295599,1.507142901,1.995566607,5.1705
3449,-0.019211823,0.504679799,0.981280804,1.507635474,1.996059179,5.172
3450,-0.019211823,0.502955675,0.980295599,1.507635474,1.996551752,5.1735
3451,-0.01995074,0.502955675,0.979310393,1.506157637,1.995320201,5.175
3452,-0.019458128,0.50197047,0.978817761,1.504926205,1.993596077,5.1765
3453,-0.018719213,0.501724124,0.978325129,1.504187226,1.992364645,5.178
3454,-0.017980296,0.499753714,0.978078842,1.504187226,1.992610931,5.1795
3455,-0.017241379,0.499507397,0.978571475,1.504926205,1.994088769,5.181
3456,-0.016009852,0.498275876,0.978817761,1.505418777,1.994827628,5.1825
3457,-0.015270936,0.497044355,0.97955668,1.504926205,1.994581342,5.184
3458,-0.015763547,0.497044355,0.979802966,1.505665064,1.994088769,5.1855
3459,-0.015270936,0.497536957,0.979310393,1.506650329,1.993842483,5.187
3460,-0.014039409,0.499014795,0.979064047,1.507635474,1.994088769,5.1885
3461,-0.014039409,0.498522192,0.980049312,1.508620739,1.994335055,5.19
3462,-0.014285714,0.498522192,0.981034517,1.509113312,1.994581342,5.1915
3463,-0.013793103,0.497536957,0.982266068,1.509359598,1.994088769,5.193
3464,-0.013793103,0.498275876,0.983004928,1.508374453,1.994088769,5.1945
3465,-0.014039409,0.495812833,0.983743846,1.508620739,1.994335055,5.196
3466,-0.014285714,0.494581282,0.98349756,1.508128166,1.994335055,5.1975
3467,-0.015270936,0.492364556,0.983004928,1.508128166,1.993842483,5.199
3468,-0.015517242,0.492610842,0.983251274,1.508374453,1.994335055,5.2005
3469,-0.014039409,0.492610842,0.983743846,1.509606004,1.994827628,5.202
3470,-0.012807882,0.492118239,0.983743846,1.509606004,1.996059179,5.2035
3471,-0.012561576,0.491133034,0.984482765,1.509606004,1.997044444,5.205
3472,-0.012561576,0.491871923,0.984729111,1.508867025,1.996798038,5.2065
3473,-0.012068965,0.490886718,0.985714316,1.507635474,1.995566607,5.208
3474,-0.011576355,0.491625637,0.98546803,1.507635474,1.995073915,5.2095
3475,-0.010837439,0.492610842,0.984236479,1.507881761,1.995566607,5.211
3476,-0.010344828,0.492610842,0.984236479,1.508128166,1.996059179,5.2125
3477,-0.011576355,0.492364556,0.984236479,1.508374453,1.995320201,5.214
3478,-0.012807882,0.491871923,0.983990192,1.508374453,1.994581342,5.2155
3479,-0.012561576,0.491625637,0.983743846,1.509113312,1.994335055,5.217
3480,-0.012315271,0.492118239,0.983251274,1.509606004,1.994827628,5.2185
3481,-0.013300493,0.491625637,0.982758641,1.510098577,1.995566607,5.22
3482,-0.013546798,0.491379321,0.981773436,1.510591149,1.995812893,5.2215
3483,-0.012807882,0.492857158,0.980788231,1.510591149,1.996059179,5.223
3484,-0.01182266,0.493596077,0.979802966,1.510344863,1.996305466,5.2245
3485,-0.011330049,0.493596077,0.97955668,1.510098577,1.996059179,5.226
3486,-0.011083744,0.493842393,0.97955668,1.509606004,1.995320201,5.2275
3487,-0.011330049,0.493349761,0.979310393,1.509113312,1.995812893,5.229
3488,-0.011576355,0.493103474,0.97955668,1.509359598,1.995812893,5.2305
3489,-0.011576355,0.492857158,0.979802966,1.509359598,1.995566607,5.232
3490,-0.011330049,0.492118239,0.97955668,1.510098577,1.996059179,5.2335
3491,-0.012068965,0.491133034,0.978817761,1.510344863,1.996798038,5.235
3492,-0.012807882,0.490394115,0.978571475,1.510098577,1.996798038,5.2365
3493,-0.013054187,0.48940888,0.978078842,1.509606004,1.996551752,5.238
3494,-0.013300493,0.488916278,0.977339923,1.508620739,1.996798038,5.2395
3495,-0.012561576,0.488423645,0.97758621,1.507389188,1.996798038,5.241
3496,-0.012561576,0.487192124,0.977093637,1.507142901,1.997044444,5.2425
3497,-0.012315271,0.486453205,0.976847291,1.506896615,1.997044444,5.244
3498,-0.012561576,0.485714287,0.976601005,1.506650329,1.996551752,5.2455
3499,-0.012561576,0.485468,0.976601005,1.506896615,1.995812893,5.247
3500,-0.013054187,0.485714287,0.976847291,1.507142901,1.995073915,5.2485
3501,-0.01453202,0.485714287,0.97758621,1.507635474,1.994088769,5.25
3502,-0.015517242,0.485714287,0.978325129,1.508128166,1.993596077,5.2515
3503,-0.015270936,0.486453205,0.978325129,1.508867025,1.993596077,5.253
3504,-0.014778325,0.485714287,0.977339923,1.509606004,1.993842483,5.2545
3505,-0.014778325,0.484975398,0.976847291,1.509606004,1.994088769,5.256
3506,-0.014778325,0.484236479,0.977093637,1.50985229,1.994088769,5.2575
3507,-0.014778325,0.484729081,0.976847291,1.510591149,1.994581342,5.259
3508,-0.015024631,0.485714287,0.976354718,1.510591149,1.994827628,5.2605
3509,-0.01453202,0.486699522,0.976354718,1.510837436,1.995073915,5.262
3510,-0.014285714,0.486453205,0.976354718,1.510344863,1.996059179,5.2635
3511,-0.01453202,0.486453205,0.977339923,1.510344863,1.996551752,5.265
3512,-0.013793103,0.486945838,0.978078842,1.510837436,1.996798038,5.2665
3513,-0.013300493,0.487684757,0.978571475,1.510837436,1.99729073,5.268
3514,-0.012807882,0.488916278,0.979802966,1.50985229,1.997537017,5.2695
3515,-0.012807882,0.488916278,0.980541885,1.509606004,1.99802959,5.271
3516,-0.012315271,0.488423645,0.980541885,1.510098577,1.998768568,5.2725
3517,-0.01182266,0.488916278,0.980295599,1.50985229,1.999507427,5.274
3518,-0.010591133,0.488669962,0.980788231,1.510098577,2.000246286,5.2755
3519,-0.010591133,0.488669962,0.980295599,1.50985229,2.000738859,5.277
3520,-0.010837439,0.488916278,0.979802966,1.509359598,2.000738859,5.2785
3521,-0.011576355,0.489162564,0.979802966,1.509359598,1.999261141,5.28
3522,-0.012315271,0.490147799,0.980295599,1.508374453,1.999507427,5.2815
3523,-0.013300493,0.489901483,0.981280804,1.508374453,2,5.283
3524,-0.013054187,0.490394115,0.981034517,1.507635474,2,5.2845
3525,-0.012315271,0.48940888,0.980788231,1.506896615,2,5.286
3526,-0.012068965,0.487684757,0.980788231,1.507142901,2.000246286,5.2875
3527,-0.012561576,0.486453205,0.980788231,1.506157637,2.000246286,5.289
3528,-0.013546798,0.487931043,0.981773436,1.507142901,2,5.2905
3529,-0.014039409,0.488177359,0.981773436,1.507635474,1.999261141,5.292
3530,-0.01453202,0.486699522,0.982512355,1.507142901,1.997537017,5.2935
3531,-0.014778325,0.485468,0.983004928,1.508128166,1.996551752,5.295
3532,-0.014778325,0.485221684,0.982758641,1.50985229,1.995812893,5.2965
3533,-0.015024631,0.486453205,0.982512355,1.510591149,1.994581342,5.298
3534,-0.016256157,0.487192124,0.982512355,1.509606004,1.993842483,5.2995
3535,-0.016502464,0.48743844,0.98349756,1.50985229,1.993596077,5.301
3536,-0.017487686,0.488177359,0.983004928,1.508620739,1.993349791,5.3025
3537,-0.017487686,0.488177359,0.983251274,1.507389188,1.993103504,5.304
3538,-0.016995074,0.488669962,0.983004928,1.507635474,1.993842483,5.3055
3539,-0.016256157,0.487684757,0.982758641,1.506404042,1.994088769,5.307
3540,-0.015763547,0.486699522,0.982266068,1.506404042,1.993596077,5.3085
3541,-0.01453202,0.487192124,0.982019722,1.50591135,1.993103504,5.31
3542,-0.015024631,0.487684757,0.982266068,1.506157637,1.992610931,5.3115
3543,-0.015517242,0.488916278,0.982266068,1.506157637,1.992118239,5.313
3544,-0.015763547,0.490147799,0.98349756,1.506157637,1.99137938,5.3145
3545,-0.016256157,0.490886718,0.98349756,1.506157637,1.991133094,5.316
3546,-0.016009852,0.490886718,0.982019722,1.50394094,1.991133094,5.3175
3547,-0.016009852,0.490886718,0.980788231,1.502463102,1.99137938,5.319
3548,-0.015270936,0.490640402,0.980295599,1.502463102,1.992857218,5.3205
3549,-0.014778325,0.491133034,0.979310393,1.50197053,1.993596077,5.322
3550,-0.015517242,0.491625637,0.978325129,1.500738978,1.993596077,5.3235
3551,-0.016256157,0.491871923,0.97758621,1.499507427,1.994088769,5.325
3552,-0.016502464,0.493103474,0.978078842,1.498275876,1.994335055,5.3265
3553,-0.016009852,0.492857158,0.978078842,1.49802959,1.993349791,5.328
3554,-0.015763547,0.493103474,0.978571475,1.498522162,1.993103504,5.3295
3555,-0.015270936,0.491625637,0.978325129,1.499753714,1.993349791,5.331
3556,-0.014285714,0.490147799,0.978325129,1.499014854,1.993842483,5.3325
3557,-0.014285714,0.490147799,0.978817761,1.499261141,1.994581342,5.334
3558,-0.01453202,0.490640402,0.979310393,1.498768568,1.995073915,5.3355
3559,-0.015024631,0.490640402,0.978817761,1.498768568,1.995320201,5.337
3560,-0.015517242,0.490147799,0.979310393,1.499261141,1.994827628,5.3385
3561,-0.015763547,0.488916278,0.980295599,1.5,1.994581342,5.34
3562,-0.016256157,0.488423645,0.979802966,1.5,1.995566607,5.3415
3563,-0.015517242,0.487931043,0.979802966,1.500246406,1.995812893,5.343
3564,-0.015270936,0.486699522,0.980295599,1.500246406,1.994827628,5.3445
3565,-0.015024631,0.485221684,0.980295599,1.499753714,1.994088769,5.346
3566,-0.015517242,0.486453205,0.97955668,1.498768568,1.993842483,5.3475
3567,-0.015517242,0.486699522,0.979802966,1.497783303,1.994088769,5.349
3568,-0.014285714,0.486945838,0.980295599,1.496551752,1.994827628,5.3505
3569,-0.013793103,0.485468,0.980541885,1.496059179,1.995073915,5.352
3570,-0.013300493,0.484729081,0.980295599,1.497044325,1.995566607,5.3535
3571,-0.013546798,0.485221684,0.980049312,1.496551752,1.996551752,5.355
3572,-0.013054187,0.484729081,0.980049312,1.496059179,1.996551752,5.3565
3573,-0.012807882,0.485960603,0.980541885,1.496551752,1.996305466,5.358
3574,-0.013793103,0.485960603,0.980788231,1.497044325,1.996305466,5.3595
3575,-0.014039409,0.487192124,0.981280804,1.498522162,1.996551752,5.361
3576,-0.013793103,0.486453205,0.981280804,1.499753714,1.997044444,5.3625
3577,-0.013546798,0.485714287,0.981773436,1.499753714,1.995812893,5.364
3578,-0.013793103,0.485468,0.980541885,1.498522162,1.995566607,5.3655
3579,-0.014285714,0.486453205,0.979310393,1.497783303,1.995566607,5.367
3580,-0.014039409,0.48743844,0.979802966,1.497537017,1.995320201,5.3685
3581,-0.013054187,0.486945838,0.980295599,1.497537017,1.995073915,5.37
3582,-0.012561576,0.487192124,0.980788231,1.498275876,1.996059179,5.3715
3583,-0.013300493,0.487931043,0.981034517,1.498768568,1.995566607,5.373
3584,-0.014039409,0.486945838,0.982019722,1.499261141,1.995073915,5.3745
3585,-0.01453202,0.487684757,0.982512355,1.5,1.994581342,5.376
3586,-0.015024631,0.486453205,0.982019722,1.500738978,1.994335055,5.3775
3587,-0.014778325,0.485714287,0.982758641,1.500985265,1.994827628,5.379
3588,-0.014778325,0.485714287,0.983251274,1.500985265,1.994581342,5.3805
3589,-0.014285714,0.484975398,0.983251274,1.500738978,1.994335055,5.382
3590,-0.01453202,0.484729081,0.982512355,1.500985265,1.994335055,5.3835
3591,-0.014778325,0.484482765,0.982758641,1.499753714,1.994827628,5.385
3592,-0.014285714,0.484975398,0.98349756,1.499261141,1.995566607,5.3865
3593,-0.013793103,0.483990163,0.983990192,1.498275876,1.995073915,5.388
3594,-0.014039409,0.483990163,0.983990192,1.497537017,1.994335055,5.3895
3595,-0.013793103,0.484729081,0.983990192,1.497537017,1.995320201,5.391
3596,-0.012561576,0.484482765,0.983990192,1.498522162,1.995566607,5.3925
3597,-0.012315271,0.48349756,0.984729111,1.498275876,1.995320201,5.394
3598,-0.012561576,0.482019722,0.983990192,1.498522162,1.994581342,5.3955
3599,-0.013300493,0.482019722,0.982758641,1.498275876,1.994088769,5.397
3600,-0.013054187,0.482019722,0.982266068,1.498275876,1.993842483,5.3985
3601,-0.012561576,0.481773406,0.982019722,1.498522162,1.994088769,5.4
3602,-0.012561576,0.481773406,0.981280804,1.498522162,1.994581342,5.4015
3603,-0.012315271,0.481280804,0.982266068,1.498768568,1.994581342,5.403
3604,-0.01182266,0.482019722,0.983251274,1.499261141,1.994581342,5.4045
3605,-0.012315271,0.482758641,0.98349756,1.500246406,1.993349791,5.406
3606,-0.012807882,0.483251244,0.982512355,1.501231551,1.992610931,5.4075
3607,-0.013300493,0.483004928,0.982019722,1.501477838,1.992118239,5.409
3608,-0.012807882,0.483004928,0.982758641,1.501231551,1.992364645,5.4105
3609,-0.012068965,0.482266039,0.982758641,1.502216816,1.991871953,5.412
3610,-0.012068965,0.482758641,0.982019722,1.502709389,1.990640402,5.4135
3611,-0.013054187,0.483004928,0.982019722,1.502709389,1.989901543,5.415
3612,-0.013546798,0.484236479,0.982758641,1.502709389,1.989901543,5.4165
3613,-0.014039409,0.484729081,0.982512355,1.502463102,1.989162564,5.418
3614,-0.014039409,0.485468,0.983004928,1.502216816,1.988916278,5.4195
3615,-0.013054187,0.485960603,0.982512355,1.502216816,1.989162564,5.421
3616,-0.012068965,0.485960603,0.982512355,1.501231551,1.98940897,5.4225
3617,-0.011576355,0.485468,0.982758641,1.501477838,1.989162564,5.424
3618,-0.012315271,0.484729081,0.983004928,1.501724124,1.989162564,5.4255
3619,-0.012561576,0.485468,0.983004928,1.501477838,1.989901543,5.427
3620,-0.011576355,0.485714287,0.983251274,1.502463102,1.990147829,5.4285
3621,-0.01182266,0.485960603,0.982266068,1.502709389,1.990886807,5.43
3622,-0.012068965,0.484729081,0.981280804,1.502463102,1.991133094,5.4315
3623,-0.01182266,0.484236479,0.980541885,1.500738978,1.992118239,5.433
3624,-0.011083744,0.48349756,0.981280804,1.500492692,1.993103504,5.4345
3625,-0.010344828,0.483743846,0.981034517,1.500738978,1.993349791,5.436
3626,-0.010098523,0.484729081,0.98152715,1.500492692,1.992610931,5.4375
3627,-0.010837439,0.484975398,0.982019722,1.5,1.992610931,5.439
3628,-0.010837439,0.484236479,0.982266068,1.5,1.993349791,5.4405
3629,-0.010591133,0.483990163,0.982019722,1.500738978,1.994827628,5.442
3630,-0.010098523,0.482758641,0.981280804,1.50197053,1.996059179,5.4435
3631,-0.009605912,0.482758641,0.980788231,1.503201962,1.996798038,5.445
3632,-0.010098523,0.482512325,0.979802966,1.502955675,1.99729073,5.4465
3633,-0.011083744,0.482266039,0.980295599,1.503201962,1.99729073,5.448
3634,-0.011083744,0.482758641,0.981034517,1.503694654,1.99729073,5.4495
3635,-0.011330049,0.483004928,0.981280804,1.502955675,1.998768568,5.451
3636,-0.010344828,0.483251244,0.980788231,1.501724124,2,5.4525
3637,-0.009605912,0.483004928,0.981034517,1.501231551,1.999507427,5.454
3638,-0.009605912,0.483004928,0.981034517,1.500492692,1.998522282,5.4555
3639,-0.009605912,0.483743846,0.98152715,1.500492692,1.999014854,5.457
3640,-0.009359607,0.484482765,0.982019722,1.500246406,1.999261141,5.4585
3641,-0.008866996,0.484975398,0.98152715,1.501724124,1.999261141,5.46
3642,-0.00862069,0.484975398,0.980295599,1.50197053,1.998522282,5.4615
3643,-0.00862069,0.485221684,0.980049312,1.502463102,1.999507427,5.463
3644,-0.009359607,0.485221684,0.980049312,1.502709389,2,5.4645
3645,-0.009605912,0.484975398,0.980049312,1.502955675,1.999753714,5.466
3646,-0.010344828,0.485468,0.97955668,1.502709389,1.999261141,5.4675
3647,-0.010098523,0.486206919,0.979802966,1.502463102,1.998768568,5.469
3648,-0.010098523,0.486945838,0.980049312,1.502463102,1.998275876,5.4705
3649,-0.010098523,0.486453205,0.980295599,1.50197053,1.998275876,5.472
3650,-0.009359607,0.486453205,0.980295599,1.501724124,1.997537017,5.4735
3651,-0.008374385,0.486945838,0.980295599,1.501724124,1.998275876,5.475
3652,-0.009113301,0.487931043,0.981034517,1.50197053,1.998522282,5.4765
3653,-0.009852218,0.488669962,0.981773436,1.502463102,1.997783303,5.478
3654,-0.010837439,0.489655197,0.982266068,1.502709389,1.996798038,5.4795
3655,-0.011330049,0.490640402,0.983251274,1.503694654,1.997783303,5.481
3656,-0.012068965,0.491379321,0.984482765,1.504187226,1.998275876,5.4825
3657,-0.013054187,0.490886718,0.984236479,1.504433513,1.997537017,5.484
3658,-0.013793103,0.491133034,0.984729111,1.504679799,1.996305466,5.4855
3659,-0.01453202,0.491379321,0.985960603,1.505172491,1.996551752,5.487
3660,-0.015024631,0.491871923,0.987931073,1.504679799,1.996798038,5.4885
3661,-0.01453202,0.491625637,0.988916278,1.504926205,1.996305466,5.49
3662,-0.013793103,0.491625637,0.987931073,1.504926205,1.995812893,5.4915
3663,-0.012807882,0.492610842,0.988916278,1.504926205,1.997044444,5.493
3664,-0.01182266,0.492364556,0.989655197,1.504679799,1.99729073,5.4945
3665,-0.01182266,0.492118239,0.989655197,1.504679799,1.996798038,5.496
3666,-0.012315271,0.491625637,0.989162564,1.50394094,1.996059179,5.4975
3667,-0.012807882,0.491625637,0.988669991,1.504433513,1.995812893,5.499
