Time,L1_0_5,L2_0_5,Total0_5,L1_2_0,L2_2_0,Total2_0,Time_H,Time_HS,Time_HS,Time_HSK
3:45:20 PM,-0.1485,1.1348,0.9864,0.849,1.0173,1.8663,15:15.7,2/28/2023 15:45:19.846,44985.6564796991,2/28/2023 0:15:15.722
3:45:20 PM,-0.1494,1.133,0.9836,0.8516,1.0168,1.8684,15:15.8,2/28/2023 15:45:19.933,44985.6564807060,2/28/2023 0:15:15.809
3:45:20 PM,-0.1428,1.1328,0.99,0.8511,1.0217,1.8728,15:15.9,2/28/2023 15:45:20.023,44985.6564817477,2/28/2023 0:15:15.899
3:45:20 PM,-0.138,1.1305,0.9925,0.858,1.0224,1.8804,15:16.0,2/28/2023 15:45:20.114,44985.6564828009,2/28/2023 0:15:15.990
3:45:20 PM,-0.1428,1.1269,0.9841,0.8616,1.0217,1.8832,15:16.1,2/28/2023 15:45:20.204,44985.6564838426,2/28/2023 0:15:16.080
3:45:20 PM,-0.1449,1.1266,0.9817,0.8585,1.0186,1.8771,15:16.2,2/28/2023 15:45:20.294,44985.6564848843,2/28/2023 0:15:16.170
3:45:20 PM,-0.1444,1.1266,0.9822,0.8597,1.0196,1.8793,15:16.3,2/28/2023 15:45:20.383,44985.6564859144,2/28/2023 0:15:16.259
3:45:20 PM,-0.1385,1.1312,0.9927,0.8632,1.0196,1.8829,15:16.4,2/28/2023 15:45:20.475,44985.6564869792,2/28/2023 0:15:16.351
3:45:21 PM,-0.1271,1.1335,1.0065,0.8628,1.0196,1.8824,15:16.4,2/28/2023 15:45:20.569,44985.6564880671,2/28/2023 0:15:16.445
3:45:21 PM,-0.1242,1.1397,1.0155,0.868,1.0165,1.8845,15:16.5,2/28/2023 15:45:20.655,44985.6564890625,2/28/2023 0:15:16.531
3:45:21 PM,-0.1242,1.1454,1.0212,0.8708,1.0176,1.8884,15:16.6,2/28/2023 15:45:20.745,44985.6564901042,2/28/2023 0:15:16.621
3:45:21 PM,-0.1261,1.1503,1.0241,0.8768,1.0145,1.8913,15:16.7,2/28/2023 15:45:20.835,44985.6564911458,2/28/2023 0:15:16.711
3:45:21 PM,-0.1263,1.1541,1.0278,0.8804,1.0096,1.89,15:16.8,2/28/2023 15:45:20.925,44985.6564921875,2/28/2023 0:15:16.801
3:45:21 PM,-0.1254,1.1569,1.0315,0.8797,1.0065,1.8862,15:16.9,2/28/2023 15:45:21.015,44985.6564932292,2/28/2023 0:15:16.891
3:45:21 PM,-0.128,1.1636,1.0356,0.8773,1.0006,1.8779,15:17.0,2/28/2023 15:45:21.110,44985.6564943287,2/28/2023 0:15:16.986
3:45:21 PM,-0.129,1.1706,1.0416,0.8747,0.9936,1.8683,15:17.1,2/28/2023 15:45:21.196,44985.6564953241,2/28/2023 0:15:17.072
3:45:21 PM,-0.1259,1.1788,1.0529,0.8739,0.9939,1.8678,15:17.2,2/28/2023 15:45:21.286,44985.6564963657,2/28/2023 0:15:17.162
3:45:21 PM,-0.1256,1.1865,1.0609,0.8737,0.9957,1.8694,15:17.3,2/28/2023 15:45:21.377,44985.6564974190,2/28/2023 0:15:17.253
3:45:21 PM,-0.1256,1.1881,1.0624,0.8742,0.9962,1.8704,15:17.3,2/28/2023 15:45:21.466,44985.6564984491,2/28/2023 0:15:17.342
3:45:22 PM,-0.1223,1.1965,1.0742,0.8725,0.9942,1.8667,15:17.4,2/28/2023 15:45:21.557,44985.6564995023,2/28/2023 0:15:17.433
3:45:22 PM,-0.1249,1.2053,1.0804,0.872,0.989,1.8611,15:17.5,2/28/2023 15:45:21.647,44985.6565005440,2/28/2023 0:15:17.523
3:45:22 PM,-0.1282,1.2115,1.0832,0.8699,0.987,1.8569,15:17.6,2/28/2023 15:45:21.737,44985.6565015856,2/28/2023 0:15:17.613
3:45:22 PM,-0.1233,1.2161,1.0928,0.8697,0.9893,1.8589,15:17.7,2/28/2023 15:45:21.828,44985.6565026389,2/28/2023 0:15:17.704
3:45:22 PM,-0.1152,1.2153,1.1002,0.8701,0.9854,1.8556,15:17.8,2/28/2023 15:45:21.918,44985.6565036806,2/28/2023 0:15:17.794
3:45:22 PM,-0.1156,1.2122,1.0966,0.8756,0.9836,1.8592,15:17.9,2/28/2023 15:45:22.008,44985.6565047222,2/28/2023 0:15:17.884
3:45:22 PM,-0.1244,1.213,1.0886,0.8749,0.988,1.8629,15:18.0,2/28/2023 15:45:22.098,44985.6565057639,2/28/2023 0:15:17.974
3:45:22 PM,-0.1335,1.2143,1.0808,0.8732,0.9931,1.8664,15:18.1,2/28/2023 15:45:22.188,44985.6565068056,2/28/2023 0:15:18.064
3:45:22 PM,-0.1359,1.2163,1.0805,0.8697,0.9888,1.8584,15:18.2,2/28/2023 15:45:22.283,44985.6565079051,2/28/2023 0:15:18.159
3:45:22 PM,-0.138,1.2153,1.0773,0.8668,0.9821,1.8489,15:18.2,2/28/2023 15:45:22.369,44985.6565089005,2/28/2023 0:15:18.245
3:45:22 PM,-0.1325,1.2202,1.0877,0.8642,0.9803,1.8445,15:18.3,2/28/2023 15:45:22.459,44985.6565099421,2/28/2023 0:15:18.335
3:45:23 PM,-0.1249,1.2238,1.0989,0.8623,0.9813,1.8436,15:18.4,2/28/2023 15:45:22.553,44985.6565110301,2/28/2023 0:15:18.429
3:45:23 PM,-0.1171,1.2259,1.1088,0.8604,0.9854,1.8458,15:18.5,2/28/2023 15:45:22.643,44985.6565120718,2/28/2023 0:15:18.519
3:45:23 PM,-0.1156,1.2295,1.1138,0.8618,0.9885,1.8503,15:18.6,2/28/2023 15:45:22.729,44985.6565130671,2/28/2023 0:15:18.605
3:45:23 PM,-0.1142,1.2323,1.1181,0.8651,0.9862,1.8513,15:18.7,2/28/2023 15:45:22.820,44985.6565141204,2/28/2023 0:15:18.696
3:45:23 PM,-0.1133,1.2325,1.1193,0.8635,0.9831,1.8466,15:18.8,2/28/2023 15:45:22.910,44985.6565151620,2/28/2023 0:15:18.786
3:45:23 PM,-0.1054,1.2413,1.1359,0.8649,0.9805,1.8454,15:18.9,2/28/2023 15:45:23.001,44985.6565162153,2/28/2023 0:15:18.877
3:45:23 PM,-0.1011,1.2469,1.1458,0.8635,0.9785,1.8419,15:19.0,2/28/2023 15:45:23.092,44985.6565172685,2/28/2023 0:15:18.968
3:45:23 PM,-0.0973,1.2441,1.1468,0.8632,0.9792,1.8425,15:19.1,2/28/2023 15:45:23.185,44985.6565183449,2/28/2023 0:15:19.061
3:45:23 PM,-0.099,1.2359,1.1369,0.8592,0.9785,1.8377,15:19.2,2/28/2023 15:45:23.275,44985.6565193866,2/28/2023 0:15:19.151
3:45:23 PM,-0.0985,1.2349,1.1364,0.854,0.9805,1.8345,15:19.2,2/28/2023 15:45:23.361,44985.6565203819,2/28/2023 0:15:19.237
3:45:23 PM,-0.0992,1.2361,1.1369,0.8506,0.9774,1.8281,15:19.3,2/28/2023 15:45:23.455,44985.6565214699,2/28/2023 0:15:19.331
3:45:24 PM,-0.1002,1.2395,1.1393,0.8497,0.9736,1.8233,15:19.4,2/28/2023 15:45:23.542,44985.6565224768,2/28/2023 0:15:19.418
3:45:24 PM,-0.0952,1.2462,1.151,0.8497,0.9733,1.823,15:19.5,2/28/2023 15:45:23.633,44985.6565235301,2/28/2023 0:15:19.509
3:45:24 PM,-0.0911,1.2495,1.1584,0.848,0.9718,1.8198,15:19.6,2/28/2023 15:45:23.722,44985.6565245602,2/28/2023 0:15:19.598
3:45:24 PM,-0.0888,1.239,1.1502,0.8425,0.9708,1.8133,15:19.7,2/28/2023 15:45:23.813,44985.6565256134,2/28/2023 0:15:19.689
3:45:24 PM,-0.084,1.2359,1.1519,0.838,0.9762,1.8142,15:19.8,2/28/2023 15:45:23.907,44985.6565267014,2/28/2023 0:15:19.783
3:45:24 PM,-0.0792,1.2359,1.1567,0.8411,0.9854,1.8265,15:19.9,2/28/2023 15:45:23.993,44985.6565276968,2/28/2023 0:15:19.869
3:45:24 PM,-0.0764,1.2369,1.1605,0.8501,0.9867,1.8369,15:20.0,2/28/2023 15:45:24.084,44985.6565287500,2/28/2023 0:15:19.960
3:45:24 PM,-0.0797,1.2382,1.1585,0.859,0.9885,1.8475,15:20.1,2/28/2023 15:45:24.178,44985.6565298380,2/28/2023 0:15:20.054
3:45:24 PM,-0.0857,1.2356,1.15,0.8623,0.989,1.8513,15:20.1,2/28/2023 15:45:24.263,44985.6565308218,2/28/2023 0:15:20.139
3:45:24 PM,-0.0799,1.2318,1.1518,0.8637,0.9895,1.8532,15:20.2,2/28/2023 15:45:24.354,44985.6565318750,2/28/2023 0:15:20.230
3:45:24 PM,-0.0733,1.2318,1.1585,0.8642,0.9924,1.8565,15:20.3,2/28/2023 15:45:24.445,44985.6565329282,2/28/2023 0:15:20.321
3:45:25 PM,-0.0716,1.2282,1.1566,0.8716,0.9944,1.866,15:20.4,2/28/2023 15:45:24.534,44985.6565339583,2/28/2023 0:15:20.410
3:45:25 PM,-0.0745,1.2246,1.1501,0.8704,0.9952,1.8656,15:20.5,2/28/2023 15:45:24.625,44985.6565350116,2/28/2023 0:15:20.501
3:45:25 PM,-0.0716,1.23,1.1584,0.8659,0.996,1.8618,15:20.6,2/28/2023 15:45:24.715,44985.6565360532,2/28/2023 0:15:20.591
3:50:25 PM,-0.237,1.4262,1.1892,0.8256,0.853,1.6786,20:21.3,2/28/2023 15:50:25.462,44985.6600169213,2/28/2023 0:20:21.338
3:50:26 PM,-0.2391,1.4228,1.1837,0.8325,0.8478,1.6804,20:21.4,2/28/2023 15:50:25.556,44985.6600180093,2/28/2023 0:20:21.432
3:50:26 PM,-0.2334,1.4208,1.1874,0.833,0.846,1.6791,20:21.5,2/28/2023 15:50:25.642,44985.6600190046,2/28/2023 0:20:21.518
3:50:26 PM,-0.2318,1.4205,1.1888,0.8314,0.8476,1.6789,20:21.6,2/28/2023 15:50:25.732,44985.6600200463,2/28/2023 0:20:21.608
3:50:26 PM,-0.2363,1.4203,1.184,0.8273,0.8514,1.6787,20:21.7,2/28/2023 15:50:25.823,44985.6600210995,2/28/2023 0:20:21.699
3:50:26 PM,-0.2396,1.4141,1.1745,0.8268,0.8576,1.6844,20:21.8,2/28/2023 15:50:25.912,44985.6600221296,2/28/2023 0:20:21.788
3:50:26 PM,-0.2403,1.4074,1.1671,0.8271,0.8617,1.6888,20:21.9,2/28/2023 15:50:26.002,44985.6600231713,2/28/2023 0:20:21.878
3:50:26 PM,-0.2436,1.4033,1.1596,0.8304,0.8651,1.6955,20:22.0,2/28/2023 15:50:26.093,44985.6600242245,2/28/2023 0:20:21.969
3:50:26 PM,-0.2472,1.4015,1.1543,0.838,0.8718,1.7098,20:22.1,2/28/2023 15:50:26.183,44985.6600252662,2/28/2023 0:20:22.059
3:50:26 PM,-0.2486,1.4036,1.1549,0.8444,0.8779,1.7224,20:22.2,2/28/2023 15:50:26.276,44985.6600263426,2/28/2023 0:20:22.152
3:50:26 PM,-0.2501,1.4064,1.1563,0.8463,0.8772,1.7235,20:22.2,2/28/2023 15:50:26.364,44985.6600273611,2/28/2023 0:20:22.240
3:50:26 PM,-0.252,1.4012,1.1493,0.8461,0.8797,1.7258,20:22.3,2/28/2023 15:50:26.453,44985.6600283912,2/28/2023 0:20:22.329
3:50:27 PM,-0.2567,1.4023,1.1455,0.8504,0.8867,1.7371,20:22.4,2/28/2023 15:50:26.543,44985.6600294329,2/28/2023 0:20:22.419
3:50:27 PM,-0.2529,1.4079,1.155,0.8597,0.8885,1.7481,20:22.5,2/28/2023 15:50:26.634,44985.6600304861,2/28/2023 0:20:22.510
3:50:27 PM,-0.2532,1.4041,1.1509,0.8604,0.8846,1.745,20:22.6,2/28/2023 15:50:26.727,44985.6600315625,2/28/2023 0:20:22.603
3:50:27 PM,-0.2577,1.4007,1.143,0.8554,0.882,1.7374,20:22.7,2/28/2023 15:50:26.813,44985.6600325579,2/28/2023 0:20:22.689
3:50:27 PM,-0.2632,1.403,1.1399,0.8506,0.8882,1.7388,20:22.8,2/28/2023 15:50:26.904,44985.6600336111,2/28/2023 0:20:22.780
3:50:27 PM,-0.2627,1.3948,1.1321,0.8463,0.8957,1.742,20:22.9,2/28/2023 15:50:26.994,44985.6600346528,2/28/2023 0:20:22.870
3:50:27 PM,-0.2582,1.3946,1.1364,0.8449,0.9031,1.748,20:23.0,2/28/2023 15:50:27.084,44985.6600356944,2/28/2023 0:20:22.960
3:50:27 PM,-0.2544,1.3969,1.1425,0.8411,0.9065,1.7476,20:23.1,2/28/2023 15:50:27.175,44985.6600367477,2/28/2023 0:20:23.051
3:50:27 PM,-0.2539,1.3953,1.1414,0.849,0.9103,1.7593,20:23.1,2/28/2023 15:50:27.265,44985.6600377893,2/28/2023 0:20:23.141
3:50:27 PM,-0.2529,1.3925,1.1396,0.8573,0.9111,1.7684,20:23.2,2/28/2023 15:50:27.355,44985.6600388310,2/28/2023 0:20:23.231
3:50:27 PM,-0.2501,1.3902,1.1401,0.8601,0.907,1.7671,20:23.3,2/28/2023 15:50:27.449,44985.6600399190,2/28/2023 0:20:23.325
3:50:28 PM,-0.2541,1.3946,1.1404,0.863,0.907,1.77,20:23.4,2/28/2023 15:50:27.535,44985.6600409144,2/28/2023 0:20:23.411
3:50:28 PM,-0.2598,1.4082,1.1484,0.8675,0.9139,1.7814,20:23.5,2/28/2023 15:50:27.625,44985.6600419560,2/28/2023 0:20:23.501
3:50:28 PM,-0.2584,1.4146,1.1562,0.8678,0.9162,1.784,20:23.6,2/28/2023 15:50:27.715,44985.6600429977,2/28/2023 0:20:23.591
3:50:28 PM,-0.2555,1.4046,1.149,0.8663,0.9142,1.7805,20:23.7,2/28/2023 15:50:27.805,44985.6600440394,2/28/2023 0:20:23.681
3:50:28 PM,-0.2608,1.4059,1.1451,0.8609,0.9142,1.775,20:23.8,2/28/2023 15:50:27.900,44985.6600451389,2/28/2023 0:20:23.776
3:50:28 PM,-0.2674,1.4174,1.15,0.8528,0.9188,1.7716,20:23.9,2/28/2023 15:50:27.989,44985.6600461690,2/28/2023 0:20:23.865
3:50:28 PM,-0.2689,1.4252,1.1563,0.8454,0.918,1.7634,20:24.0,2/28/2023 15:50:28.080,44985.6600472222,2/28/2023 0:20:23.956
3:50:28 PM,-0.2651,1.4257,1.1606,0.8352,0.9168,1.7519,20:24.0,2/28/2023 15:50:28.170,44985.6600482639,2/28/2023 0:20:24.046
3:50:28 PM,-0.2696,1.43,1.1605,0.8278,0.9186,1.7463,20:24.1,2/28/2023 15:50:28.260,44985.6600493056,2/28/2023 0:20:24.136
3:50:28 PM,-0.2741,1.4367,1.1626,0.8266,0.9196,1.7462,20:24.2,2/28/2023 15:50:28.346,44985.6600503009,2/28/2023 0:20:24.222
3:50:28 PM,-0.2746,1.437,1.1624,0.8211,0.9139,1.735,20:24.3,2/28/2023 15:50:28.436,44985.6600513426,2/28/2023 0:20:24.312
3:50:29 PM,-0.2679,1.4326,1.1647,0.8152,0.9119,1.727,20:24.4,2/28/2023 15:50:28.527,44985.6600523958,2/28/2023 0:20:24.403
3:50:29 PM,-0.2701,1.4303,1.1602,0.8114,0.9065,1.7178,20:24.5,2/28/2023 15:50:28.621,44985.6600534838,2/28/2023 0:20:24.497
3:50:29 PM,-0.2715,1.4313,1.1598,0.8016,0.9,1.7017,20:24.6,2/28/2023 15:50:28.707,44985.6600544792,2/28/2023 0:20:24.583
3:50:29 PM,-0.277,1.4321,1.1551,0.7973,0.9003,1.6976,20:24.7,2/28/2023 15:50:28.801,44985.6600555671,2/28/2023 0:20:24.677
3:50:29 PM,-0.2801,1.438,1.158,0.7895,0.9006,1.69,20:24.8,2/28/2023 15:50:28.891,44985.6600566088,2/28/2023 0:20:24.767
3:50:29 PM,-0.2815,1.4416,1.1601,0.7783,0.9024,1.6806,20:24.9,2/28/2023 15:50:28.978,44985.6600576157,2/28/2023 0:20:24.854
3:50:29 PM,-0.2786,1.448,1.1694,0.7709,0.9031,1.674,20:24.9,2/28/2023 15:50:29.067,44985.6600586458,2/28/2023 0:20:24.943
3:50:29 PM,-0.2755,1.4519,1.1764,0.7659,0.8959,1.6618,20:25.0,2/28/2023 15:50:29.158,44985.6600596991,2/28/2023 0:20:25.034
3:50:29 PM,-0.2701,1.439,1.169,0.7557,0.89,1.6457,20:25.1,2/28/2023 15:50:29.247,44985.6600607292,2/28/2023 0:20:25.123
3:50:29 PM,-0.2696,1.4398,1.1702,0.7488,0.8882,1.637,20:25.2,2/28/2023 15:50:29.338,44985.6600617824,2/28/2023 0:20:25.214
3:50:29 PM,-0.2677,1.4357,1.168,0.7481,0.8864,1.6345,20:25.3,2/28/2023 15:50:29.428,44985.6600628241,2/28/2023 0:20:25.304
3:50:30 PM,-0.2615,1.4259,1.1644,0.7538,0.8787,1.6325,20:25.4,2/28/2023 15:50:29.518,44985.6600638657,2/28/2023 0:20:25.394
3:50:30 PM,-0.2565,1.4182,1.1617,0.7631,0.87,1.633,20:25.5,2/28/2023 15:50:29.608,44985.6600649074,2/28/2023 0:20:25.484
3:50:30 PM,-0.2553,1.4162,1.1608,0.769,0.8674,1.6364,20:25.6,2/28/2023 15:50:29.699,44985.6600659606,2/28/2023 0:20:25.575
3:50:30 PM,-0.2567,1.4169,1.1602,0.7759,0.8674,1.6433,20:25.7,2/28/2023 15:50:29.789,44985.6600670023,2/28/2023 0:20:25.665
3:50:30 PM,-0.2579,1.4141,1.1562,0.7778,0.8682,1.646,20:25.8,2/28/2023 15:50:29.879,44985.6600680440,2/28/2023 0:20:25.755
3:50:30 PM,-0.2586,1.4151,1.1565,0.7788,0.8684,1.6472,20:25.8,2/28/2023 15:50:29.969,44985.6600690857,2/28/2023 0:20:25.845
3:50:30 PM,-0.2617,1.4169,1.1552,0.7819,0.863,1.6449,20:25.9,2/28/2023 15:50:30.063,44985.6600701736,2/28/2023 0:20:25.939
3:50:30 PM,-0.2639,1.4198,1.1559,0.7847,0.8617,1.6464,20:26.0,2/28/2023 15:50:30.149,44985.6600711690,2/28/2023 0:20:26.025
3:50:30 PM,-0.2598,1.4195,1.1597,0.7857,0.8615,1.6471,20:26.1,2/28/2023 15:50:30.243,44985.6600722569,2/28/2023 0:20:26.119
3:50:30 PM,-0.2574,1.4138,1.1564,0.7919,0.8612,1.6531,20:26.2,2/28/2023 15:50:30.330,44985.6600732639,2/28/2023 0:20:26.206
3:50:30 PM,-0.252,1.4064,1.1544,0.7919,0.8589,1.6508,20:26.3,2/28/2023 15:50:30.420,44985.6600743056,2/28/2023 0:20:26.296
3:55:31 PM,-0.2632,1.4208,1.1576,0.8961,1.0716,1.9676,25:27.2,2/28/2023 15:55:31.329,44985.6635570486,2/28/2023 0:25:27.205
3:55:31 PM,-0.2582,1.4285,1.1703,0.8918,1.0698,1.9616,25:27.3,2/28/2023 15:55:31.420,44985.6635581018,2/28/2023 0:25:27.296
3:55:32 PM,-0.2563,1.4336,1.1774,0.8944,1.0659,1.9603,25:27.4,2/28/2023 15:55:31.513,44985.6635591782,2/28/2023 0:25:27.389
3:55:32 PM,-0.2522,1.437,1.1848,0.902,1.0613,1.9633,25:27.5,2/28/2023 15:55:31.599,44985.6635601736,2/28/2023 0:25:27.475
3:55:32 PM,-0.2584,1.4388,1.1804,0.8975,1.0582,1.9557,25:27.6,2/28/2023 15:55:31.694,44985.6635612731,2/28/2023 0:25:27.570
3:55:32 PM,-0.2622,1.4398,1.1776,0.8968,1.0559,1.9527,25:27.7,2/28/2023 15:55:31.780,44985.6635622685,2/28/2023 0:25:27.656
3:55:32 PM,-0.2567,1.4383,1.1815,0.8973,1.0559,1.9531,25:27.7,2/28/2023 15:55:31.870,44985.6635633102,2/28/2023 0:25:27.746
3:55:32 PM,-0.247,1.4367,1.1897,0.8963,1.0531,1.9494,25:27.8,2/28/2023 15:55:31.964,44985.6635643981,2/28/2023 0:25:27.840
3:55:32 PM,-0.2396,1.4308,1.1912,0.8908,1.0592,1.9501,25:27.9,2/28/2023 15:55:32.050,44985.6635653935,2/28/2023 0:25:27.926
3:55:32 PM,-0.2315,1.4262,1.1947,0.8892,1.0623,1.9515,25:28.0,2/28/2023 15:55:32.140,44985.6635664352,2/28/2023 0:25:28.016
3:55:32 PM,-0.2263,1.4285,1.2022,0.8939,1.0639,1.9578,25:28.1,2/28/2023 15:55:32.234,44985.6635675231,2/28/2023 0:25:28.110
3:55:32 PM,-0.2206,1.4339,1.2133,0.8996,1.0685,1.9681,25:28.2,2/28/2023 15:55:32.320,44985.6635685185,2/28/2023 0:25:28.196
3:55:32 PM,-0.2125,1.4285,1.216,0.9001,1.0762,1.9763,25:28.3,2/28/2023 15:55:32.410,44985.6635695602,2/28/2023 0:25:28.286
3:55:32 PM,-0.2156,1.4159,1.2003,0.8994,1.0813,1.9807,25:28.4,2/28/2023 15:55:32.500,44985.6635706018,2/28/2023 0:25:28.376
3:55:33 PM,-0.2237,1.4118,1.1881,0.9063,1.0795,1.9858,25:28.5,2/28/2023 15:55:32.590,44985.6635716435,2/28/2023 0:25:28.466
3:55:33 PM,-0.2315,1.4102,1.1787,0.912,1.0806,1.9926,25:28.6,2/28/2023 15:55:32.685,44985.6635727431,2/28/2023 0:25:28.561
3:55:33 PM,-0.2318,1.4095,1.1777,0.9153,1.0857,2.0011,25:28.6,2/28/2023 15:55:32.770,44985.6635737269,2/28/2023 0:25:28.646
3:55:33 PM,-0.2287,1.4087,1.18,0.9215,1.0924,2.0139,25:28.7,2/28/2023 15:55:32.861,44985.6635747801,2/28/2023 0:25:28.737
3:55:33 PM,-0.2258,1.4079,1.1821,0.9249,1.0975,2.0224,25:28.8,2/28/2023 15:55:32.955,44985.6635758681,2/28/2023 0:25:28.831
3:55:33 PM,-0.2296,1.4087,1.1791,0.9294,1.1004,2.0297,25:28.9,2/28/2023 15:55:33.041,44985.6635768634,2/28/2023 0:25:28.917
3:55:33 PM,-0.2313,1.4046,1.1733,0.9315,1.1004,2.0319,25:29.0,2/28/2023 15:55:33.131,44985.6635779051,2/28/2023 0:25:29.007
3:55:33 PM,-0.2289,1.403,1.1741,0.922,1.097,2.019,25:29.1,2/28/2023 15:55:33.221,44985.6635789468,2/28/2023 0:25:29.097
3:55:33 PM,-0.2227,1.4028,1.1801,0.9211,1.0947,2.0158,25:29.2,2/28/2023 15:55:33.311,44985.6635799884,2/28/2023 0:25:29.187
3:55:33 PM,-0.222,1.4015,1.1795,0.9127,1.0945,2.0072,25:29.3,2/28/2023 15:55:33.402,44985.6635810417,2/28/2023 0:25:29.278
3:55:33 PM,-0.2265,1.4018,1.1752,0.9032,1.1001,2.0033,25:29.4,2/28/2023 15:55:33.492,44985.6635820833,2/28/2023 0:25:29.368
3:55:34 PM,-0.2315,1.4,1.1684,0.8994,1.0981,1.9975,25:29.5,2/28/2023 15:55:33.582,44985.6635831250,2/28/2023 0:25:29.458
3:55:34 PM,-0.232,1.4061,1.1741,0.902,1.0965,1.9985,25:29.5,2/28/2023 15:55:33.672,44985.6635841667,2/28/2023 0:25:29.548
3:55:34 PM,-0.2303,1.4066,1.1763,0.9023,1.0973,1.9995,25:29.6,2/28/2023 15:55:33.761,44985.6635851968,2/28/2023 0:25:29.637
3:55:34 PM,-0.2308,1.4033,1.1725,0.8927,1.0929,1.9856,25:29.7,2/28/2023 15:55:33.856,44985.6635862963,2/28/2023 0:25:29.732
3:55:34 PM,-0.2334,1.4041,1.1707,0.8851,1.0916,1.9767,25:29.8,2/28/2023 15:55:33.946,44985.6635873380,2/28/2023 0:25:29.822
3:55:34 PM,-0.2346,1.4136,1.179,0.8789,1.0921,1.9711,25:29.9,2/28/2023 15:55:34.032,44985.6635883333,2/28/2023 0:25:29.908
3:55:34 PM,-0.2258,1.4234,1.1976,0.8682,1.0916,1.9599,25:30.0,2/28/2023 15:55:34.121,44985.6635893634,2/28/2023 0:25:29.997
3:55:34 PM,-0.2218,1.4259,1.2042,0.8611,1.0901,1.9512,25:30.1,2/28/2023 15:55:34.212,44985.6635904167,2/28/2023 0:25:30.088
3:55:34 PM,-0.2218,1.4239,1.2021,0.858,1.0839,1.9419,25:30.2,2/28/2023 15:55:34.306,44985.6635915046,2/28/2023 0:25:30.182
3:55:34 PM,-0.2241,1.4226,1.1984,0.8494,1.0744,1.9238,25:30.3,2/28/2023 15:55:34.392,44985.6635925000,2/28/2023 0:25:30.268
3:55:34 PM,-0.2246,1.4213,1.1967,0.8392,1.07,1.9092,25:30.4,2/28/2023 15:55:34.486,44985.6635935880,2/28/2023 0:25:30.362
3:55:35 PM,-0.2279,1.4208,1.1928,0.8378,1.0639,1.9016,25:30.5,2/28/2023 15:55:34.576,44985.6635946296,2/28/2023 0:25:30.452
3:55:35 PM,-0.2296,1.4156,1.186,0.8325,1.0623,1.8948,25:30.5,2/28/2023 15:55:34.663,44985.6635956366,2/28/2023 0:25:30.539
3:55:35 PM,-0.2287,1.4185,1.1898,0.8245,1.0664,1.8909,25:30.6,2/28/2023 15:55:34.752,44985.6635966667,2/28/2023 0:25:30.628
3:55:35 PM,-0.226,1.4208,1.1947,0.8214,1.0734,1.8947,25:30.7,2/28/2023 15:55:34.848,44985.6635977778,2/28/2023 0:25:30.724
3:55:35 PM,-0.2253,1.4259,1.2006,0.8318,1.0759,1.9078,25:30.8,2/28/2023 15:55:34.933,44985.6635987616,2/28/2023 0:25:30.809
3:55:35 PM,-0.2313,1.4295,1.1983,0.8435,1.0729,1.9163,25:30.9,2/28/2023 15:55:35.023,44985.6635998032,2/28/2023 0:25:30.899
3:55:35 PM,-0.2339,1.4357,1.2018,0.8482,1.0723,1.9206,25:31.0,2/28/2023 15:55:35.113,44985.6636008449,2/28/2023 0:25:30.989
3:55:35 PM,-0.2315,1.4357,1.2042,0.8454,1.0677,1.9131,25:31.1,2/28/2023 15:55:35.203,44985.6636018866,2/28/2023 0:25:31.079
3:55:35 PM,-0.2291,1.4401,1.2109,0.8406,1.0669,1.9076,25:31.2,2/28/2023 15:55:35.293,44985.6636029282,2/28/2023 0:25:31.169
3:55:35 PM,-0.236,1.4465,1.2105,0.8392,1.0716,1.9108,25:31.3,2/28/2023 15:55:35.383,44985.6636039699,2/28/2023 0:25:31.259
3:55:35 PM,-0.2415,1.4473,1.2058,0.8421,1.0703,1.9123,25:31.3,2/28/2023 15:55:35.473,44985.6636050116,2/28/2023 0:25:31.349
3:55:36 PM,-0.247,1.4478,1.2008,0.8444,1.0685,1.9129,25:31.4,2/28/2023 15:55:35.564,44985.6636060648,2/28/2023 0:25:31.440
3:55:36 PM,-0.2546,1.4473,1.1927,0.8497,1.0695,1.9192,25:31.5,2/28/2023 15:55:35.654,44985.6636071065,2/28/2023 0:25:31.530
3:55:36 PM,-0.2629,1.4439,1.181,0.8542,1.0721,1.9263,25:31.6,2/28/2023 15:55:35.747,44985.6636081829,2/28/2023 0:25:31.623
3:55:36 PM,-0.2693,1.4486,1.1792,0.8551,1.0752,1.9303,25:31.7,2/28/2023 15:55:35.833,44985.6636091782,2/28/2023 0:25:31.709
3:55:36 PM,-0.2701,1.4545,1.1844,0.8504,1.0783,1.9286,25:31.8,2/28/2023 15:55:35.923,44985.6636102199,2/28/2023 0:25:31.799
3:55:36 PM,-0.2705,1.4547,1.1842,0.8518,1.0793,1.9311,25:31.9,2/28/2023 15:55:36.013,44985.6636112616,2/28/2023 0:25:31.889
3:55:36 PM,-0.2729,1.4547,1.1818,0.8547,1.0808,1.9355,25:32.0,2/28/2023 15:55:36.108,44985.6636123611,2/28/2023 0:25:31.984
3:55:36 PM,-0.2729,1.4599,1.187,0.853,1.0821,1.9351,25:32.1,2/28/2023 15:55:36.194,44985.6636133565,2/28/2023 0:25:32.070
3:55:36 PM,-0.2729,1.4676,1.1947,0.8525,1.0813,1.9339,25:32.2,2/28/2023 15:55:36.287,44985.6636144329,2/28/2023 0:25:32.163
